74,1506536963
74,1506536982
73,1506537001
74,1506537024
74,1506537044
74,1506537081
74,1506537097
74,1506537116
74,1506537135
74,1506537154
74,1506537173
74,1506537192
74,1506537211
74,1506537230
74,1506537250
74,1506537268
74,1506537287
74,1506537308
74,1506537328
74,1506537346
74,1506537366
73,1506537384
75,1506537404
74,1506537423
74,1506537442
73,1506537461
74,1506537480
73,1506537499
74,1506537518
75,1506537538
74,1506537556
74,1506537575
74,1506537594
74,1506537616
74,1506537633
74,1506537652
74,1506537671
74,1506537690
73,1506537709
77,1506537730
77,1506537747
209,1506537766
203,1506537788
200,1506537805
195,1506537826
195,1506537843
191,1506537862
192,1506537881
193,1506537901
195,1506537923
193,1506537939
194,1506537958
192,1506537979
192,1506537996
190,1506538015
190,1506538036
190,1506538053
190,1506538073
190,1506538092
73,1506538111
73,1506538130
73,1506538149
73,1506538168
73,1506538187
74,1506538207
74,1506538225
73,1506538245
73,1506538264
73,1506538283
73,1506538302
73,1506538321
73,1506538341
73,1506538359
73,1506538378
74,1506538397
73,1506538416
73,1506538436
73,1506538457
73,1506538475
73,1506538493
72,1506538512
73,1506538531
73,1506538550
73,1506538569
73,1506538588
72,1506538607
72,1506538626
73,1506538646
72,1506538664
73,1506538684
73,1506538703
73,1506538722
73,1506538741
73,1506538759
74,1506538779
73,1506538798
73,1506538817
73,1506538836
73,1506538855
73,1506538874
73,1506538894
75,1506538914
73,1506538937
73,1506538953
73,1506538972
73,1506538991
74,1506539010
73,1506539030
72,1506539049
74,1506539068
74,1506539087
74,1506539109
74,1506539125
74,1506539144
75,1506539163
74,1506539182
74,1506539201
73,1506539221
76,1506539240
74,1506539259
74,1506539278
74,1506539297
205,1506539316
202,1506539335
200,1506539354
194,1506539373
194,1506539392
192,1506539412
194,1506539431
193,1506539450
194,1506539470
194,1506539488
195,1506539507
194,1506539527
191,1506539549
191,1506539565
191,1506539585
191,1506539603
192,1506539622
191,1506539641
74,1506539660
74,1506539679
73,1506539698
73,1506539717
73,1506539736
75,1506539755
73,1506539777
73,1506539793
73,1506539813
74,1506539835
73,1506539851
73,1506539870
72,1506539889
74,1506539908
74,1506539927
73,1506539946
73,1506539965
73,1506539984
74,1506540004
73,1506540026
73,1506540042
73,1506540061
73,1506540080
73,1506540099
73,1506540118
74,1506540138
73,1506540157
73,1506540176
72,1506540195
73,1506540214
73,1506540233
73,1506540253
74,1506540272
73,1506540290
73,1506540310
73,1506540329
73,1506540354
73,1506540387
73,1506540407
73,1506540427
74,1506540445
74,1506540467
74,1506540483
74,1506540502
73,1506540521
73,1506540540
73,1506540559
73,1506540578
74,1506540597
73,1506540620
74,1506540636
73,1506540655
73,1506540674
73,1506540693
74,1506540712
73,1506540731
75,1506540750
73,1506540769
73,1506540788
73,1506540807
73,1506540826
74,1506540846
74,1506540865
73,1506540883
201,1506540904
199,1506540922
196,1506540941
192,1506540960
191,1506540979
191,1506541000
191,1506541017
192,1506541036
193,1506541055
193,1506541074
192,1506541096
192,1506541115
191,1506541131
189,1506541150
188,1506541169
189,1506541188
191,1506541210
190,1506541230
73,1506541247
73,1506541266
74,1506541285
74,1506541305
74,1506541323
73,1506541342
73,1506541361
74,1506541381
74,1506541400
72,1506541419
73,1506541438
74,1506541457
73,1506541476
73,1506541495
73,1506541515
73,1506541536
74,1506541553
74,1506541571
73,1506541591
72,1506541610
73,1506541629
74,1506541648
73,1506541667
73,1506541686
73,1506541705
73,1506541724
73,1506541743
73,1506541762
72,1506541781
73,1506541801
74,1506541820
73,1506541839
73,1506541858
73,1506541878
73,1506541896
74,1506541916
72,1506541934
73,1506541953
73,1506541973
73,1506541993
73,1506542011
73,1506542030
75,1506542049
73,1506542068
73,1506542087
72,1506542109
73,1506542126
73,1506542145
74,1506542165
74,1506542183
73,1506542202
73,1506542222
73,1506542241
72,1506542259
74,1506542278
74,1506542298
73,1506542317
73,1506542336
73,1506542355
73,1506542374
73,1506542393
74,1506542412
73,1506542431
73,1506542452
73,1506542469
202,1506542488
199,1506542507
197,1506542531
192,1506542565
191,1506542584
190,1506542603
189,1506542623
192,1506542641
192,1506542660
193,1506542679
191,1506542698
191,1506542718
189,1506542737
190,1506542756
188,1506542775
189,1506542794
190,1506542813
73,1506542832
73,1506542851
73,1506542871
73,1506542889
74,1506542908
74,1506542927
73,1506542947
72,1506542965
73,1506542984
74,1506543005
73,1506543023
73,1506543042
73,1506543061
73,1506543080
73,1506543099
72,1506543118
73,1506543137
73,1506543156
73,1506543175
73,1506543194
71,1506543214
73,1506543233
73,1506543252
72,1506543271
73,1506543290
73,1506543309
74,1506543328
73,1506543347
73,1506543367
73,1506543385
75,1506543404
74,1506543423
73,1506543442
73,1506543461
72,1506543481
73,1506543500
73,1506543519
73,1506543538
73,1506543557
73,1506543576
73,1506543595
74,1506543614
72,1506543634
72,1506543653
73,1506543672
73,1506543691
72,1506543710
73,1506543731
74,1506543748
75,1506543767
73,1506543786
73,1506543805
73,1506543824
73,1506543843
73,1506543862
73,1506543882
73,1506543901
73,1506543920
73,1506543939
73,1506543958
73,1506543977
73,1506543996
73,1506544015
73,1506544034
75,1506544054
74,1506544073
202,1506544092
201,1506544111
199,1506544130
193,1506544149
194,1506544168
191,1506544187
190,1506544208
189,1506544227
192,1506544246
195,1506544264
193,1506544283
192,1506544302
191,1506544321
191,1506544340
189,1506544359
189,1506544379
190,1506544398
189,1506544417
73,1506544436
73,1506544455
72,1506544474
73,1506544493
74,1506544512
74,1506544531
73,1506544550
72,1506544570
72,1506544588
72,1506544608
73,1506544627
72,1506544646
72,1506544665
73,1506544684
72,1506544703
73,1506544722
72,1506544741
74,1506544760
104,1506544780
103,1506544799
106,1506544818
107,1506544838
108,1506544856
107,1506544876
107,1506544895
106,1506544914
106,1506544933
107,1506544952
107,1506544971
106,1506544990
106,1506545009
106,1506545028
106,1506545047
106,1506545067
106,1506545086
105,1506545105
106,1506545126
105,1506545143
105,1506545162
106,1506545183
105,1506545201
105,1506545220
104,1506545239
106,1506545258
104,1506545277
105,1506545297
104,1506545315
104,1506545335
104,1506545355
104,1506545373
104,1506545392
104,1506545412
104,1506545430
104,1506545450
103,1506545469
104,1506545488
104,1506545507
104,1506545527
103,1506545545
104,1506545564
105,1506545583
106,1506545602
106,1506545621
106,1506545640
106,1506545660
106,1506545679
105,1506545698
233,1506545717
231,1506545736
228,1506545755
226,1506545774
226,1506545793
225,1506545812
225,1506545831
226,1506545850
226,1506545869
226,1506545889
223,1506545907
227,1506545927
226,1506545946
224,1506545965
225,1506545984
224,1506546004
225,1506546022
255,1506546041
226,1506546060
258,1506546079
228,1506546098
226,1506546117
227,1506546138
229,1506546157
108,1506546175
108,1506546194
108,1506546213
108,1506546232
110,1506546251
109,1506546270
108,1506546289
108,1506546309
135,1506546328
108,1506546347
124,1506546366
109,1506546385
108,1506546404
109,1506546423
108,1506546442
108,1506546461
114,1506546480
113,1506546499
114,1506546518
113,1506546538
113,1506546557
113,1506546576
113,1506546595
114,1506546614
114,1506546633
114,1506546652
113,1506546672
112,1506546691
113,1506546710
110,1506546729
110,1506546748
110,1506546767
1968,1506546787
110,1506546806
111,1506546825
110,1506546844
110,1506546863
111,1506546882
110,1506546901
110,1506546920
249,1506546940
251,1506546958
281,1506546977
278,1506546997
278,1506547016
273,1506547035
278,1506547054
261,1506547073
271,1506547093
299,1506547111
300,1506547131
285,1506547150
266,1506547169
293,1506547187
265,1506547207
282,1506547227
280,1506547245
300,1506547264
299,1506547283
300,1506547302
300,1506547322
423,1506547340
398,1506547359
410,1506547378
424,1506547397
403,1506547416
408,1506547436
418,1506547455
395,1506547474
422,1506547493
423,1506547512
443,1506547532
421,1506547550
416,1506547570
420,1506547588
388,1506547607
408,1506547626
394,1506547646
417,1506547665
421,1506547684
303,1506547703
303,1506547722
303,1506547741
302,1506547760
301,1506547779
296,1506547798
298,1506547820
301,1506547836
308,1506547856
308,1506547875
288,1506547894
299,1506547913
305,1506547933
288,1506547952
303,1506547970
305,1506547989
301,1506548008
300,1506548027
286,1506548046
266,1506548065
302,1506548085
296,1506548104
309,1506548123
329,1506548142
293,1506548161
288,1506548180
254,1506548199
301,1506548218
279,1506548237
277,1506548256
280,1506548275
274,1506548294
267,1506548313
286,1506548332
298,1506548353
267,1506548372
280,1506548392
270,1506548411
288,1506548431
296,1506548449
289,1506548468
402,1506548487
431,1506548506
385,1506548526
428,1506548545
427,1506548564
392,1506548583
399,1506548602
400,1506548621
427,1506548640
404,1506548659
418,1506548679
431,1506548698
422,1506548719
423,1506548736
416,1506548755
393,1506548774
423,1506548793
399,1506548812
378,1506548832
379,1506548850
378,1506548870
399,1506548889
378,1506548908
399,1506548927
261,1506548947
262,1506548965
258,1506548984
273,1506549004
258,1506549025
258,1506549042
265,1506549061
266,1506549080
269,1506549099
262,1506549118
274,1506549137
302,1506549157
304,1506549177
304,1506549195
303,1506549214
319,1506549233
288,1506549252
303,1506549271
302,1506549290
285,1506549309
301,1506549328
276,1506549348
277,1506549366
302,1506549385
304,1506549404
280,1506549423
288,1506549442
257,1506549462
255,1506549481
255,1506549500
254,1506549519
297,1506549538
297,1506549557
296,1506549576
300,1506549596
303,1506549615
304,1506549634
303,1506549653
306,1506549672
311,1506549691
339,1506549710
341,1506549729
300,1506549748
301,1506549767
303,1506549786
313,1506549805
431,1506549825
430,1506549844
424,1506549863
425,1506549882
418,1506549901
411,1506549920
409,1506549939
410,1506549958
415,1506549978
417,1506549997
415,1506550015
426,1506550035
420,1506550053
420,1506550073
420,1506550092
418,1506550111
420,1506550130
448,1506550149
419,1506550168
422,1506550187
428,1506550207
424,1506550226
421,1506550245
431,1506550264
421,1506550283
423,1506550303
304,1506550322
306,1506550342
332,1506550361
319,1506550380
308,1506550399
342,1506550418
328,1506550437
334,1506550456
354,1506550475
319,1506550495
326,1506550514
340,1506550533
342,1506550551
311,1506550570
338,1506550590
342,1506550609
296,1506550628
305,1506550647
326,1506550666
342,1506550686
344,1506550705
343,1506550724
325,1506550743
369,1506550762
312,1506550781
334,1506550800
360,1506550819
339,1506550839
329,1506550858
341,1506550877
329,1506550896
342,1506550915
318,1506550935
301,1506550953
305,1506550972
338,1506550992
338,1506551010
307,1506551029
1192,1506551048
1187,1506551068
321,1506551087
311,1506551107
316,1506551126
313,1506551144
312,1506551167
310,1506551183
323,1506551202
322,1506551221
320,1506551240
324,1506551259
338,1506551278
320,1506551297
303,1506551316
297,1506551335
335,1506551354
572,1506551374
571,1506551393
524,1506551412
535,1506551431
538,1506551450
535,1506551471
538,1506551488
538,1506551507
542,1506551526
539,1506551545
539,1506551564
520,1506551584
527,1506551604
529,1506551623
1950,1506551642
1928,1506551661
1931,1506551680
1924,1506551700
560,1506551720
561,1506551739
1953,1506551757
891,1506551776
1921,1506551795
573,1506551814
1664,1506551832
2230,1506551851
2212,1506551869
1759,1506551888
1768,1506551906
1468,1506551925
370,1506551944
403,1506551963
401,1506551982
384,1506552001
1845,1506552020
1797,1506552039
1801,1506552058
393,1506552078
394,1506552097
1790,1506552116
375,1506552135
376,1506552154
376,1506552173
379,1506552193
377,1506552211
374,1506552230
371,1506552250
372,1506552267
370,1506552286
373,1506552306
375,1506552324
372,1506552343
377,1506552362
378,1506552382
137,1506552400
380,1506552419
380,1506552438
380,1506552457
380,1506552477
393,1506552496
392,1506552515
393,1506552534
394,1506552553
388,1506552572
146,1506552591
388,1506552610
390,1506552631
388,1506552649
385,1506552667
384,1506552687
387,1506552706
384,1506552725
385,1506552744
145,1506552766
145,1506552782
145,1506552801
145,1506552821
146,1506552840
145,1506552859
145,1506552878
147,1506552897
145,1506552917
146,1506552935
146,1506552954
146,1506552974
146,1506552993
146,1506553012
147,1506553031
147,1506553050
146,1506553069
146,1506553088
146,1506553107
146,1506553126
146,1506553146
146,1506553165
277,1506553184
269,1506553203
266,1506553222
269,1506553241
271,1506553260
273,1506553279
274,1506553298
276,1506553318
316,1506553337
279,1506553356
284,1506553375
285,1506553394
287,1506553413
290,1506553432
285,1506553451
288,1506553470
291,1506553489
290,1506553510
293,1506553528
293,1506553547
294,1506553567
296,1506553585
295,1506553604
296,1506553623
296,1506553642
296,1506553661
292,1506553681
294,1506553699
294,1506553718
294,1506553737
295,1506553757
294,1506553776
294,1506553795
293,1506553814
291,1506553833
291,1506553852
289,1506553872
288,1506553891
287,1506553910
285,1506553930
285,1506553950
281,1506553966
279,1506553987
280,1506554004
279,1506554022
281,1506554042
281,1506554060
280,1506554079
278,1506554098
276,1506554116
277,1506554135
275,1506554154
276,1506554172
274,1506554191
273,1506554209
275,1506554228
276,1506554247
275,1506554267
275,1506554287
274,1506554305
272,1506554324
272,1506554343
271,1506554362
271,1506554381
271,1506554401
269,1506554419
271,1506554438
272,1506554458
272,1506554476
271,1506554496
271,1506554515
141,1506554534
141,1506554553
140,1506554574
140,1506554591
140,1506554612
141,1506554629
142,1506554648
140,1506554667
139,1506554686
139,1506554705
140,1506554725
139,1506554744
140,1506554763
139,1506554782
139,1506554801
140,1506554820
139,1506554839
136,1506554858
136,1506554877
137,1506554897
136,1506554915
112,1506554934
111,1506554953
111,1506554972
112,1506554992
113,1506555011
247,1506555032
244,1506555049
242,1506555068
238,1506555087
237,1506555106
237,1506555125
237,1506555144
237,1506555163
238,1506555185
236,1506555202
233,1506555221
235,1506555240
233,1506555258
231,1506555277
232,1506555296
236,1506555315
235,1506555334
235,1506555353
265,1506555372
237,1506555391
236,1506555409
237,1506555428
237,1506555446
239,1506555465
116,1506555485
116,1506555504
116,1506555523
117,1506555542
117,1506555561
117,1506555580
117,1506555599
118,1506555618
116,1506555637
116,1506555656
116,1506555675
116,1506555694
112,1506555713
113,1506555734
112,1506555752
111,1506555770
111,1506555789
111,1506555807
111,1506555826
112,1506555845
113,1506555864
112,1506555883
112,1506555902
113,1506555921
113,1506555942
112,1506555960
112,1506555979
112,1506555998
113,1506556017
113,1506556036
112,1506556055
112,1506556074
242,1506556093
240,1506556112
238,1506556132
236,1506556151
235,1506556170
235,1506556189
235,1506556211
236,1506556227
236,1506556246
235,1506556266
232,1506556285
232,1506556304
233,1506556323
231,1506556342
231,1506556361
231,1506556381
232,1506556402
232,1506556422
232,1506556442
232,1506556461
112,1506556480
113,1506556499
113,1506556518
112,1506556537
113,1506556556
113,1506556575
112,1506556595
112,1506556614
112,1506556632
112,1506556651
112,1506556670
130,1506556690
136,1506556708
116,1506556727
116,1506556746
117,1506556766
116,1506556785
116,1506556804
117,1506556823
116,1506556842
116,1506556861
117,1506556880
116,1506556899
116,1506556919
117,1506556937
116,1506556958
116,1506556976
116,1506556995
116,1506557014
113,1506557033
112,1506557051
113,1506557071
113,1506557090
113,1506557109
113,1506557128
113,1506557147
113,1506557166
113,1506557185
241,1506557204
241,1506557223
236,1506557242
234,1506557261
234,1506557280
232,1506557299
231,1506557318
229,1506557337
231,1506557356
231,1506557375
233,1506557395
232,1506557414
232,1506557433
234,1506557452
233,1506557471
233,1506557490
235,1506557509
234,1506557528
234,1506557547
114,1506557566
114,1506557585
114,1506557605
113,1506557623
113,1506557643
113,1506557662
113,1506557681
113,1506557700
113,1506557719
113,1506557741
113,1506557757
113,1506557776
113,1506557796
156,1506557815
155,1506557834
115,1506557853
116,1506557872
111,1506557892
161,1506557910
177,1506557930
176,1506557949
172,1506557967
175,1506557986
152,1506558006
152,1506558024
177,1506558043
144,1506558062
144,1506558081
140,1506558100
170,1506558120
171,1506558141
170,1506558159
166,1506558179
165,1506558198
172,1506558217
149,1506558236
136,1506558255
141,1506558274
150,1506558293
141,1506558312
141,1506558331
137,1506558350
141,1506558369
139,1506558388
270,1506558407
268,1506558426
262,1506558445
256,1506558464
256,1506558484
255,1506558503
259,1506558522
254,1506558541
253,1506558560
253,1506558579
254,1506558598
257,1506558617
254,1506558637
254,1506558655
254,1506558674
257,1506558693
255,1506558712
257,1506558731
136,1506558750
134,1506558770
139,1506558789
141,1506558808
139,1506558827
171,1506558846
166,1506558866
165,1506558885
167,1506558904
172,1506558923
172,1506558942
165,1506558961
135,1506558980
134,1506558999
134,1506559018
134,1506559037
134,1506559057
136,1506559076
140,1506559095
138,1506559114
129,1506559133
132,1506559152
136,1506559171
131,1506559191
129,1506559210
130,1506559229
129,1506559248
130,1506559267
131,1506559286
133,1506559305
139,1506559325
151,1506559345
140,1506559363
136,1506559382
139,1506559401
134,1506559420
134,1506559440
134,1506559459
136,1506559478
141,1506559497
142,1506559516
134,1506559535
132,1506559554
130,1506559574
131,1506559593
131,1506559613
129,1506559633
130,1506559652
260,1506559672
256,1506559691
253,1506559710
252,1506559729
251,1506559749
247,1506559768
262,1506559789
286,1506559808
289,1506559827
287,1506559846
287,1506559865
289,1506559884
285,1506559903
286,1506559923
286,1506559942
286,1506559961
289,1506559980
288,1506560000
165,1506560019
158,1506560038
168,1506560057
158,1506560076
160,1506560095
162,1506560115
138,1506560134
131,1506560153
131,1506560172
135,1506560191
132,1506560210
133,1506560231
131,1506560248
133,1506560267
131,1506560286
133,1506560305
135,1506560324
132,1506560344
131,1506560363
131,1506560384
131,1506560404
132,1506560422
139,1506560441
127,1506560461
127,1506560480
126,1506560499
127,1506560518
127,1506560537
128,1506560556
129,1506560575
126,1506560594
126,1506560614
127,1506560633
130,1506560652
127,1506560671
127,1506560690
128,1506560710
129,1506560728
128,1506560747
129,1506560766
129,1506560785
127,1506560804
127,1506560824
127,1506560843
129,1506560862
127,1506560881
128,1506560900
128,1506560919
131,1506560938
133,1506560957
131,1506560976
131,1506560996
260,1506561014
256,1506561033
256,1506561053
255,1506561072
256,1506561090
250,1506561110
250,1506561129
250,1506561147
253,1506561166
253,1506561187
253,1506561208
255,1506561230
257,1506561251
253,1506561270
255,1506561288
255,1506561307
266,1506561326
260,1506561345
137,1506561364
134,1506561384
134,1506561403
134,1506561422
135,1506561441
132,1506561460
152,1506561479
146,1506561498
165,1506561517
161,1506561536
139,1506561556
133,1506561574
140,1506561593
146,1506561612
174,1506561631
157,1506561650
130,1506561669
142,1506561688
142,1506561707
141,1506561732
168,1506561764
151,1506561783
145,1506561802
150,1506561821
141,1506561840
142,1506561860
134,1506561879
146,1506561898
151,1506561919
159,1506561936
140,1506561955
143,1506561974
178,1506561993
163,1506562012
141,1506562032
138,1506562051
138,1506562070
141,1506562089
141,1506562108
145,1506562127
140,1506562146
135,1506562165
136,1506562185
135,1506562205
135,1506562223
136,1506562242
136,1506562261
137,1506562280
140,1506562299
143,1506562318
139,1506562338
132,1506562356
131,1506562375
259,1506562399
258,1506562433
251,1506562452
251,1506562471
248,1506562490
250,1506562509
250,1506562529
253,1506562547
253,1506562566
248,1506562585
247,1506562604
249,1506562623
250,1506562643
251,1506562662
249,1506562681
249,1506562700
253,1506562719
131,1506562738
131,1506562757
131,1506562776
134,1506562795
131,1506562814
131,1506562833
131,1506562852
131,1506562871
132,1506562890
131,1506562911
131,1506562933
135,1506562949
131,1506562968
132,1506562987
132,1506563006
132,1506563025
154,1506563045
131,1506563063
135,1506563082
152,1506563102
153,1506563122
161,1506563140
155,1506563159
156,1506563178
158,1506563197
155,1506563216
156,1506563235
156,1506563254
154,1506563274
154,1506563292
154,1506563311
155,1506563330
155,1506563349
157,1506563368
156,1506563387
155,1506563407
155,1506563427
154,1506563444
173,1506563463
164,1506563482
164,1506563500
166,1506563519
177,1506563538
160,1506563558
163,1506563577
164,1506563596
176,1506563615
195,1506563634
164,1506563653
173,1506563672
160,1506563691
176,1506563712
160,1506563731
174,1506563752
157,1506563771
157,1506563790
287,1506563809
283,1506563828
281,1506563847
275,1506563866
275,1506563885
274,1506563904
271,1506563923
276,1506563942
275,1506563962
276,1506563981
275,1506564000
274,1506564019
304,1506564038
271,1506564057
273,1506564077
273,1506564096
274,1506564115
267,1506564134
150,1506564153
149,1506564172
150,1506564191
151,1506564211
150,1506564230
151,1506564249
151,1506564268
154,1506564287
154,1506564306
151,1506564325
152,1506564344
151,1506564365
150,1506564384
150,1506564403
150,1506564422
150,1506564441
181,1506564460
151,1506564479
149,1506564498
150,1506564517
148,1506564536
150,1506564556
149,1506564575
149,1506564594
149,1506564613
151,1506564633
150,1506564651
156,1506564670
168,1506564689
153,1506564708
156,1506564728
151,1506564747
153,1506564766
151,1506564785
150,1506564805
151,1506564825
2044,1506564844
2032,1506564864
1992,1506564883
152,1506564903
324,1506564923
1965,1506564942
151,1506564961
1954,1506564980
150,1506565000
148,1506565019
152,1506565038
149,1506565057
278,1506565077
277,1506565096
276,1506565115
274,1506565134
268,1506565153
268,1506565171
271,1506565190
272,1506565210
272,1506565228
272,1506565248
272,1506565267
270,1506565286
270,1506565305
270,1506565324
269,1506565343
269,1506565362
269,1506565381
268,1506565400
265,1506565420
267,1506565439
269,1506565459
152,1506565478
150,1506565497
150,1506565516
150,1506565535
151,1506565554
150,1506565575
150,1506565594
150,1506565612
146,1506565632
146,1506565651
148,1506565669
147,1506565689
146,1506565708
147,1506565727
146,1506565747
148,1506565765
147,1506565784
150,1506565804
146,1506565822
145,1506565841
150,1506565860
146,1506565880
146,1506565899
146,1506565918
148,1506565937
147,1506565957
148,1506565976
147,1506565994
146,1506566013
146,1506566032
149,1506566051
150,1506566070
149,1506566090
150,1506566110
150,1506566128
149,1506566147
149,1506566166
150,1506566184
149,1506566204
150,1506566223
149,1506566242
150,1506566261
150,1506566280
153,1506566299
150,1506566318
150,1506566337
150,1506566357
146,1506566376
145,1506566395
148,1506566414
147,1506566433
148,1506566452
148,1506566471
147,1506566491
146,1506566510
346,1506566529
276,1506566547
275,1506566567
268,1506566586
267,1506566605
265,1506566624
268,1506566643
268,1506566662
267,1506566681
267,1506566700
266,1506566720
298,1506566739
267,1506566757
267,1506566777
267,1506566795
266,1506566815
265,1506566834
265,1506566853
265,1506566872
267,1506566891
149,1506566910
147,1506566929
150,1506566948
146,1506566967
146,1506566987
146,1506567006
147,1506567025
147,1506567044
148,1506567063
152,1506567082
148,1506567101
146,1506567120
148,1506567139
148,1506567159
147,1506567177
155,1506567196
154,1506567216
155,1506567235
151,1506567254
157,1506567273
159,1506567293
172,1506567313
168,1506567332
165,1506567351
163,1506567370
159,1506567390
152,1506567409
155,1506567428
155,1506567447
156,1506567466
160,1506567485
154,1506567504
157,1506567523
154,1506567543
154,1506567562
153,1506567581
152,1506567600
160,1506567622
163,1506567638
163,1506567657
155,1506567676
156,1506567696
165,1506567715
158,1506567733
157,1506567753
155,1506567772
155,1506567791
153,1506567810
153,1506567829
162,1506567848
156,1506567867
156,1506567886
153,1506567905
152,1506567924
153,1506567944
153,1506567963
152,1506567982
153,1506568001
280,1506568020
278,1506568039
291,1506568058
281,1506568077
274,1506568096
279,1506568115
277,1506568134
277,1506568153
276,1506568172
277,1506568191
286,1506568211
277,1506568229
304,1506568248
273,1506568267
280,1506568287
271,1506568306
268,1506568325
266,1506568344
312,1506568363
161,1506568383
163,1506568401
166,1506568420
157,1506568439
156,1506568458
161,1506568477
171,1506568497
175,1506568515
156,1506568535
156,1506568553
156,1506568572
163,1506568592
162,1506568610
162,1506568630
167,1506568648
162,1506568667
155,1506568687
157,1506568705
173,1506568724
185,1506568744
154,1506568763
154,1506568782
164,1506568801
156,1506568820
163,1506568839
167,1506568858
165,1506568877
162,1506568896
158,1506568915
160,1506568934
163,1506568954
162,1506568974
161,1506568993
156,1506569012
156,1506569032
164,1506569051
179,1506569070
162,1506569089
159,1506569108
161,1506569127
127,1506569147
127,1506569166
127,1506569185
127,1506569204
127,1506569223
181,1506569243
106,1506569262
105,1506569282
105,1506569301
106,1506569320
105,1506569339
106,1506569358
67,1506569377
66,1506569397
66,1506569416
66,1506569435
66,1506569454
66,1506569474
65,1506569493
194,1506569512
191,1506569531
189,1506569550
185,1506569569
180,1506569588
179,1506569607
178,1506569626
179,1506569646
179,1506569665
180,1506569685
180,1506569703
182,1506569722
182,1506569741
183,1506569760
183,1506569780
183,1506569799
182,1506569818
181,1506569837
182,1506569856
63,1506569875
63,1506569894
62,1506569913
62,1506569932
62,1506569952
63,1506569971
63,1506569990
63,1506570010
63,1506570028
62,1506570047
63,1506570066
62,1506570086
62,1506570105
63,1506570124
63,1506570144
63,1506570162
63,1506570181
63,1506570200
62,1506570219
63,1506570239
64,1506570258
63,1506570277
63,1506570296
63,1506570317
63,1506570334
64,1506570353
63,1506570372
63,1506570392
63,1506570410
63,1506570430
62,1506570448
63,1506570467
64,1506570488
64,1506570507
64,1506570526
63,1506570545
63,1506570564
63,1506570583
63,1506570602
64,1506570621
63,1506570641
62,1506570660
64,1506570679
63,1506570698
63,1506570717
63,1506570737
63,1506570759
62,1506570779
62,1506570794
62,1506570813
63,1506570832
64,1506570851
63,1506570870
63,1506570889
63,1506570909
63,1506570927
63,1506570946
62,1506570966
63,1506570985
63,1506571004
64,1506571023
